Giorno	Nr_treno	DataOra	Ritardo_In_Minuti
11-10-2017	8807	11/10/17 11.38.00	5.5
11-10-2017	8809	11/10/17 12.38.00	-4.0
11-10-2017	8811	11/10/17 13.38.00	-3.5
11-10-2017	8813	11/10/17 14.38.00	-2.0
11-10-2017	8815	11/10/17 15.38.00	-2.5
11-10-2017	8823	11/10/17 19.38.00	11.5
11-12-2017	11409	11/12/17 18.20.00	3.5
11-12-2017	11421	11/12/17 19.08.00	0.5
11-12-2017	11535	11/12/17 11.28.00	-0.5
11-12-2017	11545	11/12/17 17.28.00	3.5
11-12-2017	11547	11/12/17 19.28.00	1.5
11-12-2017	2123	11/12/17 08.28.00	-2.0
11-12-2017	2125	11/12/17 10.28.00	3.0
11-12-2017	2127	11/12/17 12.28.00	2.0
11-12-2017	2131	11/12/17 16.28.00	13.0
11-12-2017	2133	11/12/17 18.28.00	3.0
11-12-2017	2271	11/12/17 08.02.00	0.5
11-12-2017	2275	11/12/17 12.08.00	16.0
11-12-2017	2278	11/12/17 09.52.00	3.5
11-12-2017	2281	11/12/17 18.08.00	-2.0
11-12-2017	2282	11/12/17 13.52.00	1.5
11-12-2017	2283	11/12/17 20.08.00	5.0
11-12-2017	2285	11/12/17 21.08.00	-4.0
11-12-2017	2891	11/12/17 09.28.00	38.0
11-12-2017	2913	11/12/17 08.40.00	3.0
11-12-2017	2921	11/12/17 15.28.00	-3.5
11-12-2017	597	11/12/17 17.14.00	4.5
11-12-2017	599	11/12/17 20.14.00	1.5
11-12-2017	605	11/12/17 09.54.00	8.5
11-12-2017	613	11/12/17 17.46.00	2.5
11-12-2017	6253	11/12/17 08.14.00	-2.0
11-12-2017	6265	11/12/17 17.08.00	2.5
11-12-2017	6485	11/12/17 09.08.00	2.0
11-12-2017	8803	11/12/17 09.38.00	17.0
11-12-2017	8809	11/12/17 12.38.00	-1.0
11-12-2017	8811	11/12/17 13.38.00	3.5
11-12-2017	8813	11/12/17 14.38.00	4.5
11-12-2017	8815	11/12/17 15.38.00	18.5
11-12-2017	8823	11/12/17 19.38.00	13.5
12-01-2017	2123	12/01/17 08.28.00	5.5
12-01-2017	2131	12/01/17 16.28.00	-2.5
12-01-2017	2271	12/01/17 08.02.00	-4.0
12-01-2017	2279	12/01/17 16.08.00	5.5
12-01-2017	2282	12/01/17 13.52.00	2.0
12-01-2017	2913	12/01/17 08.40.00	1.5
12-01-2017	6253	12/01/17 08.14.00	11.5
12-01-2017	6485	12/01/17 09.08.00	-2.0
12-03-2017	11409	12/03/17 18.20.00	-6.5
12-03-2017	11547	12/03/17 19.28.00	0.5
12-03-2017	2123	12/03/17 08.28.00	0.5
12-03-2017	2131	12/03/17 16.28.00	-3.0
12-03-2017	2133	12/03/17 18.28.00	-2.5
12-03-2017	2271	12/03/17 08.02.00	14.0
12-03-2017	2279	12/03/17 16.08.00	8.5
12-03-2017	2281	12/03/17 18.08.00	-3.5
12-03-2017	2282	12/03/17 13.52.00	1.5
12-03-2017	2283	12/03/17 20.08.00	-3.0
12-03-2017	2913	12/03/17 08.40.00	0.0
12-03-2017	6485	12/03/17 09.08.00	-4.5
12-10-2017	597	11/10/17 17.14.00	1.0
12-10-2017	599	11/10/17 20.14.00	7.5
12-12-2016	2123	12/12/16 08.28.00	-1.5
12-12-2016	2131	12/12/16 16.28.00	0.0
12-12-2016	2271	12/12/16 08.02.00	-3.5
12-12-2016	2279	12/12/16 16.08.00	4.0
12-12-2016	2282	12/12/16 13.52.00	5.0
12-12-2016	2913	12/12/16 08.40.00	4.5
12-12-2016	6253	12/12/16 08.14.00	-2.0
12-12-2016	6265	12/12/16 17.08.00	5.0
12-12-2016	6485	12/12/16 09.08.00	0.5
12-12-2017	11409	12/12/17 18.20.00	17.0
12-12-2017	11421	12/12/17 19.08.00	2.5
12-12-2017	11535	12/12/17 11.28.00	-3.5
12-12-2017	11545	12/12/17 17.28.00	17.5
12-12-2017	11547	12/12/17 19.28.00	3.5
12-12-2017	2123	12/12/17 08.28.00	4.0
12-12-2017	2125	12/12/17 10.28.00	9.5
12-12-2017	2127	12/12/17 12.28.00	10.0
12-12-2017	2131	12/12/17 16.28.00	-0.5
12-12-2017	2133	12/12/17 18.28.00	12.5
12-12-2017	2137	12/12/17 20.28.00	-2.5
12-12-2017	2271	12/12/17 08.02.00	-7.5
12-12-2017	2275	12/12/17 12.08.00	-4.5
12-12-2017	2278	12/12/17 09.52.00	1.5
12-12-2017	2279	12/12/17 16.08.00	0.0
12-12-2017	2281	12/12/17 18.08.00	-3.5
12-12-2017	2282	12/12/17 13.52.00	1.5
12-12-2017	2283	12/12/17 20.08.00	-1.0
12-12-2017	2285	12/12/17 21.08.00	-2.0
12-12-2017	2891	12/12/17 09.28.00	9.5
12-12-2017	2913	12/12/17 08.40.00	15.0
12-12-2017	2921	12/12/17 15.28.00	-4.0
12-12-2017	583	12/12/17 09.14.00	0.5
12-12-2017	597	12/12/17 17.14.00	23.5
12-12-2017	599	12/12/17 20.14.00	-1.5
12-12-2017	605	12/12/17 09.54.00	7.5
12-12-2017	613	12/12/17 17.46.00	31.0
12-12-2017	6253	12/12/17 08.14.00	4.0
12-12-2017	6265	12/12/17 17.08.00	6.5
12-12-2017	6485	12/12/17 09.08.00	2.5
12-12-2017	8803	12/12/17 09.38.00	1.0
12-12-2017	8807	12/12/17 11.38.00	39.0
12-12-2017	8809	12/12/17 12.38.00	8.5
12-12-2017	8811	12/12/17 13.38.00	18.0
12-12-2017	8813	12/12/17 14.38.00	10.0
12-12-2017	8815	12/12/17 15.38.00	10.5
12-12-2017	8823	12/12/17 19.38.00	31.5
12-12-2017	8829	12/12/17 21.38.00	12.0
13-01-2017	2123	13/01/17 08.28.00	-2.5
13-01-2017	2271	13/01/17 08.02.00	2.0
13-01-2017	2282	13/01/17 13.52.00	12.0
13-01-2017	2913	13/01/17 08.40.00	12.0
13-01-2017	6253	13/01/17 08.14.00	-3.5
13-01-2017	6485	13/01/17 09.08.00	2.0
13-03-2017	11409	13/03/17 18.20.00	-2.0
13-03-2017	11421	13/03/17 19.08.00	7.5
13-03-2017	11547	13/03/17 19.28.00	-1.5
13-03-2017	2123	13/03/17 08.28.00	-0.5
13-03-2017	2131	13/03/17 16.28.00	0.5
13-03-2017	2133	13/03/17 18.28.00	-1.5
13-03-2017	2271	13/03/17 08.02.00	-4.5
13-03-2017	2279	13/03/17 16.08.00	-5.5
13-03-2017	2281	13/03/17 18.08.00	-5.5
13-03-2017	2282	13/03/17 13.52.00	2.0
13-03-2017	2283	13/03/17 20.08.00	1.5
13-03-2017	2913	13/03/17 08.40.00	5.5
13-03-2017	6253	13/03/17 08.14.00	2.5
13-03-2017	6265	13/03/17 17.08.00	4.0
13-03-2017	6485	13/03/17 09.08.00	-4.5
13-10-2017	11409	13/10/17 18.20.00	22.5
13-10-2017	11421	13/10/17 19.08.00	3.5
13-10-2017	11535	13/10/17 11.28.00	-2.5
13-10-2017	11547	13/10/17 19.28.00	3.5
13-10-2017	2123	13/10/17 08.28.00	2.0
13-10-2017	2125	13/10/17 10.28.00	-3.5
13-10-2017	2127	13/10/17 12.28.00	0.5
13-10-2017	2131	13/10/17 16.28.00	-0.5
13-10-2017	2133	13/10/17 18.28.00	18.5
13-10-2017	2137	13/10/17 20.28.00	-4.0
13-10-2017	2271	13/10/17 08.02.00	-7.0
13-10-2017	2275	13/10/17 12.08.00	1.0
13-10-2017	2278	13/10/17 09.52.00	4.0
13-10-2017	2279	13/10/17 16.08.00	-5.0
13-10-2017	2281	13/10/17 18.08.00	29.0
13-10-2017	2282	13/10/17 13.52.00	3.0
13-10-2017	2283	13/10/17 20.08.00	5.0
13-10-2017	2891	13/10/17 09.28.00	4.5
13-10-2017	2913	13/10/17 08.40.00	-1.5
13-10-2017	2921	13/10/17 15.28.00	-2.5
13-10-2017	583	13/10/17 09.14.00	10.0
13-10-2017	597	13/10/17 17.14.00	-2.5
13-10-2017	599	13/10/17 20.14.00	0.0
13-10-2017	605	13/10/17 09.54.00	3.0
13-10-2017	613	13/10/17 17.46.00	2.0
13-10-2017	6253	13/10/17 08.14.00	-0.5
13-10-2017	6265	13/10/17 17.08.00	-2.5
13-10-2017	6485	13/10/17 09.08.00	-4.0
13-10-2017	8803	13/10/17 09.38.00	2.5
13-10-2017	8807	13/10/17 11.38.00	33.5
13-10-2017	8809	13/10/17 12.38.00	24.0
13-10-2017	8811	13/10/17 13.38.00	2.5
13-10-2017	8813	13/10/17 14.38.00	-2.5
13-10-2017	8815	13/10/17 15.38.00	-2.5
13-10-2017	8823	13/10/17 19.38.00	14.5
13-11-2017	11409	13/11/17 18.20.00	22.0
13-11-2017	11421	13/11/17 19.08.00	8.5
13-11-2017	11535	13/11/17 11.28.00	28.5
13-11-2017	11547	13/11/17 19.28.00	6.0
13-11-2017	2125	13/11/17 10.28.00	5.0
13-11-2017	2127	13/11/17 12.28.00	83.0
13-11-2017	2131	13/11/17 16.28.00	7.0
13-11-2017	2133	13/11/17 18.28.00	50.0
13-11-2017	2137	13/11/17 20.28.00	2.0
13-11-2017	2271	13/11/17 08.02.00	-5.5
13-11-2017	2275	13/11/17 12.08.00	67.5
13-11-2017	2278	13/11/17 09.52.00	2.0
13-11-2017	2279	13/11/17 16.08.00	1.5
13-11-2017	2281	13/11/17 18.08.00	0.0
13-11-2017	2282	13/11/17 13.52.00	84.0
13-11-2017	2891	13/11/17 09.28.00	1.0
13-11-2017	2913	13/11/17 08.40.00	5.0
13-11-2017	2921	13/11/17 15.28.00	13.0
13-11-2017	583	13/11/17 09.14.00	1.5
13-11-2017	597	13/11/17 17.14.00	11.0
13-11-2017	599	13/11/17 20.14.00	29.5
13-11-2017	605	13/11/17 09.54.00	1.0
13-11-2017	613	13/11/17 17.46.00	7.5
13-11-2017	6253	13/11/17 08.14.00	0.0
13-11-2017	6265	13/11/17 17.08.00	0.5
13-11-2017	6485	13/11/17 09.08.00	-1.0
13-11-2017	8803	13/11/17 09.38.00	8.0
13-11-2017	8807	13/11/17 11.38.00	24.5
13-11-2017	8809	13/11/17 12.38.00	91.5
13-11-2017	8811	13/11/17 13.38.00	44.0
13-11-2017	8813	13/11/17 14.38.00	26.5
13-11-2017	8815	13/11/17 15.38.00	5.0
13-11-2017	8823	13/11/17 19.38.00	20.0
13-12-2016	2123	13/12/16 08.28.00	14.0
13-12-2016	2131	13/12/16 16.28.00	-1.0
13-12-2016	2271	13/12/16 08.02.00	14.0
13-12-2016	2279	13/12/16 16.08.00	-4.5
13-12-2016	2282	13/12/16 13.52.00	2.5
13-12-2016	2913	13/12/16 08.40.00	15.0
13-12-2016	6253	13/12/16 08.14.00	22.5
13-12-2016	6485	13/12/16 09.08.00	5.0
13-12-2017	11409	13/12/17 18.20.00	-1.0
13-12-2017	11421	13/12/17 19.08.00	2.0
13-12-2017	11535	13/12/17 11.28.00	2.0
13-12-2017	11545	13/12/17 17.28.00	-1.5
13-12-2017	11547	13/12/17 19.28.00	-0.5
13-12-2017	2123	13/12/17 08.28.00	-3.0
13-12-2017	2125	13/12/17 10.28.00	-4.0
13-12-2017	2127	13/12/17 12.28.00	-1.5
13-12-2017	2131	13/12/17 16.28.00	11.0
13-12-2017	2133	13/12/17 18.28.00	4.0
13-12-2017	2137	13/12/17 20.28.00	2.5
13-12-2017	2271	13/12/17 08.02.00	-4.5
13-12-2017	2275	13/12/17 12.08.00	3.5
13-12-2017	2278	13/12/17 09.52.00	1.5
13-12-2017	2279	13/12/17 16.08.00	-4.0
13-12-2017	2281	13/12/17 18.08.00	1.5
13-12-2017	2282	13/12/17 13.52.00	2.5
13-12-2017	2283	13/12/17 20.08.00	2.0
13-12-2017	2285	13/12/17 21.08.00	-2.0
13-12-2017	2891	13/12/17 09.28.00	2.5
13-12-2017	2913	13/12/17 08.40.00	5.5
13-12-2017	2921	13/12/17 15.28.00	0.0
13-12-2017	583	13/12/17 09.14.00	-1.0
13-12-2017	597	13/12/17 17.14.00	-1.5
13-12-2017	599	13/12/17 20.14.00	0.0
13-12-2017	605	13/12/17 09.54.00	8.0
13-12-2017	613	13/12/17 17.46.00	2.0
13-12-2017	6253	13/12/17 08.14.00	3.0
13-12-2017	6265	13/12/17 17.08.00	-3.0
13-12-2017	6485	13/12/17 09.08.00	-4.0
13-12-2017	8803	13/12/17 09.38.00	5.0
13-12-2017	8807	13/12/17 11.38.00	13.0
13-12-2017	8809	13/12/17 12.38.00	2.0
13-12-2017	8811	13/12/17 13.38.00	15.5
13-12-2017	8813	13/12/17 14.38.00	7.0
13-12-2017	8815	13/12/17 15.38.00	0.5
13-12-2017	8823	13/12/17 19.38.00	7.5
13-12-2017	8829	13/12/17 21.38.00	14.0
14-01-2017	11409	14/01/17 18.20.00	-4.5
14-01-2017	11421	14/01/17 19.08.00	-2.0
14-01-2017	11547	14/01/17 19.28.00	0.0
14-01-2017	2123	14/01/17 08.28.00	1.5
14-01-2017	2131	14/01/17 16.28.00	-0.5
14-01-2017	2133	14/01/17 18.28.00	-2.5
14-01-2017	2271	14/01/17 08.02.00	8.0
14-01-2017	2281	14/01/17 18.08.00	-5.5
14-01-2017	2282	14/01/17 13.52.00	16.5
14-01-2017	6265	14/01/17 17.08.00	-3.0
14-01-2017	6485	14/01/17 09.08.00	4.5
14-03-2017	11409	14/03/17 18.20.00	12.5
14-03-2017	11421	14/03/17 19.08.00	4.5
14-03-2017	11547	14/03/17 19.28.00	0.5
14-03-2017	2123	14/03/17 08.28.00	1.0
14-03-2017	2131	14/03/17 16.28.00	-1.0
14-03-2017	2133	14/03/17 18.28.00	7.5
14-03-2017	2271	14/03/17 08.02.00	10.0
14-03-2017	2279	14/03/17 16.08.00	-1.0
14-03-2017	2281	14/03/17 18.08.00	-4.5
14-03-2017	2282	14/03/17 13.52.00	7.5
14-03-2017	2283	14/03/17 20.08.00	0.0
14-03-2017	2913	14/03/17 08.40.00	2.5
14-03-2017	6253	14/03/17 08.14.00	2.5
14-03-2017	6265	14/03/17 17.08.00	0.0
14-03-2017	6485	14/03/17 09.08.00	0.0
14-10-2017	11409	14/10/17 18.20.00	6.0
14-10-2017	11421	14/10/17 19.08.00	-3.5
14-10-2017	11535	14/10/17 11.28.00	0.0
14-10-2017	11545	14/10/17 17.28.00	12.0
14-10-2017	11547	14/10/17 19.28.00	1.0
14-10-2017	2123	14/10/17 08.28.00	2.5
14-10-2017	2127	14/10/17 12.28.00	-2.0
14-10-2017	2131	14/10/17 16.28.00	-1.5
14-10-2017	2133	14/10/17 18.28.00	0.5
14-10-2017	2137	14/10/17 20.28.00	-4.5
14-10-2017	2271	14/10/17 08.02.00	-7.0
14-10-2017	2275	14/10/17 12.08.00	-0.5
14-10-2017	2277	14/10/17 14.08.00	2.0
14-10-2017	2278	14/10/17 09.52.00	2.5
14-10-2017	2279	14/10/17 16.08.00	-1.5
14-10-2017	2281	14/10/17 18.08.00	13.0
14-10-2017	2282	14/10/17 13.52.00	2.0
14-10-2017	2283	14/10/17 20.08.00	-1.5
14-10-2017	2285	14/10/17 21.08.00	-2.5
14-10-2017	2891	14/10/17 09.28.00	-2.0
14-10-2017	2913	14/10/17 08.40.00	2.0
14-10-2017	2921	14/10/17 15.28.00	0.5
14-10-2017	583	14/10/17 09.14.00	2.0
14-10-2017	597	14/10/17 17.14.00	15.0
14-10-2017	599	14/10/17 20.14.00	-5.0
14-10-2017	605	14/10/17 09.54.00	-2.0
14-10-2017	613	14/10/17 17.46.00	19.5
14-10-2017	6253	14/10/17 08.14.00	-3.0
14-10-2017	6265	14/10/17 17.08.00	5.0
14-10-2017	6485	14/10/17 09.08.00	5.0
14-10-2017	8803	14/10/17 09.38.00	-1.0
14-10-2017	8807	14/10/17 11.38.00	6.5
14-10-2017	8809	14/10/17 12.38.00	-4.5
14-10-2017	8811	14/10/17 13.38.00	-2.0
14-10-2017	8813	14/10/17 14.38.00	-2.0
14-10-2017	8815	14/10/17 15.38.00	-4.0
14-10-2017	8823	14/10/17 19.38.00	-2.5
14-11-2017	2123	14/11/17 08.28.00	-0.5
14-11-2017	2271	14/11/17 08.02.00	2.5
14-11-2017	2913	14/11/17 08.40.00	2.5
14-11-2017	6253	14/11/17 08.14.00	2.5
14-11-2017	6485	14/11/17 09.08.00	-0.5
14-12-2016	2123	14/12/16 08.28.00	-1.0
14-12-2016	2271	14/12/16 08.02.00	-5.5
14-12-2016	2282	14/12/16 13.52.00	1.5
14-12-2016	2913	14/12/16 08.40.00	4.0
14-12-2016	6253	14/12/16 08.14.00	1.5
14-12-2016	6485	14/12/16 09.08.00	7.0
15-01-2018	11409	15/01/18 18.20.00	-0.5
15-01-2018	11421	15/01/18 19.08.00	2.0
15-01-2018	11535	15/01/18 11.28.00	0.0
15-01-2018	11545	15/01/18 17.28.00	-1.5
15-01-2018	11547	15/01/18 19.28.00	0.5
15-01-2018	2123	15/01/18 08.28.00	5.0
15-01-2018	2125	15/01/18 10.28.00	-3.0
15-01-2018	2127	15/01/18 12.28.00	2.5
15-01-2018	2131	15/01/18 16.28.00	2.5
15-01-2018	2133	15/01/18 18.28.00	-1.5
15-01-2018	2137	15/01/18 20.28.00	-4.0
15-01-2018	2271	15/01/18 08.02.00	-8.0
15-01-2018	2278	15/01/18 09.52.00	2.5
15-01-2018	2279	15/01/18 16.08.00	-2.0
15-01-2018	2281	15/01/18 18.08.00	-3.0
15-01-2018	2282	15/01/18 13.52.00	2.0
15-01-2018	2283	15/01/18 20.08.00	1.5
15-01-2018	2891	15/01/18 09.28.00	2.5
15-01-2018	2913	15/01/18 08.40.00	-3.0
15-01-2018	2921	15/01/18 15.28.00	-4.0
15-01-2018	583	15/01/18 09.14.00	-1.0
15-01-2018	597	15/01/18 17.14.00	-4.0
15-01-2018	599	15/01/18 20.14.00	-3.0
15-01-2018	605	15/01/18 09.54.00	-6.0
15-01-2018	613	15/01/18 17.46.00	-3.5
15-01-2018	6253	15/01/18 08.14.00	-3.0
15-01-2018	6265	15/01/18 17.08.00	1.0
15-01-2018	6485	15/01/18 09.08.00	1.0
15-01-2018	8803	15/01/18 09.38.00	4.5
15-01-2018	8807	15/01/18 11.38.00	31.5
15-01-2018	8809	15/01/18 12.38.00	44.0
15-01-2018	8811	15/01/18 13.38.00	6.5
15-01-2018	8813	15/01/18 14.38.00	-1.5
15-01-2018	8815	15/01/18 15.38.00	-4.0
15-01-2018	8823	15/01/18 19.38.00	4.5
15-03-2017	11409	15/03/17 18.20.00	4.0
15-03-2017	11421	15/03/17 19.08.00	-1.5
15-03-2017	11547	15/03/17 19.28.00	0.0
15-03-2017	2123	15/03/17 08.28.00	3.0
15-03-2017	2131	15/03/17 16.28.00	-4.0
15-03-2017	2133	15/03/17 18.28.00	-1.5
15-03-2017	2271	15/03/17 08.02.00	-8.0
15-03-2017	2279	15/03/17 16.08.00	8.5
15-03-2017	2281	15/03/17 18.08.00	0.5
15-03-2017	2282	15/03/17 13.52.00	2.5
15-03-2017	2283	15/03/17 20.08.00	-1.5
15-03-2017	2913	15/03/17 08.40.00	0.5
15-03-2017	6253	15/03/17 08.14.00	2.5
15-03-2017	6265	15/03/17 17.08.00	-0.5
15-03-2017	6485	15/03/17 09.08.00	-4.0
15-10-2017	11409	15/10/17 18.20.00	-4.5
15-10-2017	11535	15/10/17 11.28.00	-3.0
15-10-2017	11545	15/10/17 17.28.00	-1.5
15-10-2017	11547	15/10/17 19.28.00	-2.0
15-10-2017	2123	15/10/17 08.28.00	-3.5
15-10-2017	2127	15/10/17 12.28.00	-3.0
15-10-2017	2131	15/10/17 16.28.00	-2.0
15-10-2017	2133	15/10/17 18.28.00	-1.0
15-10-2017	2137	15/10/17 20.28.00	9.5
15-10-2017	2271	15/10/17 08.02.00	-8.0
15-10-2017	2275	15/10/17 12.08.00	-4.0
15-10-2017	2277	15/10/17 14.08.00	13.0
15-10-2017	2278	15/10/17 09.52.00	2.0
15-10-2017	2279	15/10/17 16.08.00	-3.0
15-10-2017	2281	15/10/17 18.08.00	-5.5
15-10-2017	2282	15/10/17 13.52.00	3.0
15-10-2017	2283	15/10/17 20.08.00	23.0
15-10-2017	2285	15/10/17 21.08.00	0.0
15-10-2017	2891	15/10/17 09.28.00	-3.0
15-10-2017	2913	15/10/17 08.40.00	-1.0
15-10-2017	2921	15/10/17 15.28.00	-4.0
15-10-2017	583	15/10/17 09.14.00	-2.0
15-10-2017	597	15/10/17 17.14.00	16.0
15-10-2017	599	15/10/17 20.14.00	0.0
15-10-2017	605	15/10/17 09.54.00	-8.0
15-10-2017	613	15/10/17 17.46.00	-2.0
15-10-2017	6485	15/10/17 09.08.00	-2.5
15-10-2017	8803	15/10/17 09.38.00	0.0
15-10-2017	8807	15/10/17 11.38.00	-3.0
15-10-2017	8809	15/10/17 12.38.00	-5.0
15-10-2017	8811	15/10/17 13.38.00	5.5
15-10-2017	8813	15/10/17 14.38.00	-4.0
15-10-2017	8815	15/10/17 15.38.00	-4.0
15-10-2017	8823	15/10/17 19.38.00	-2.5
15-11-2017	11409	15/11/17 18.20.00	8.0
15-11-2017	11421	15/11/17 19.08.00	0.0
15-11-2017	11535	15/11/17 11.28.00	7.5
15-11-2017	11545	15/11/17 17.28.00	2.5
15-11-2017	11547	15/11/17 19.28.00	-1.0
15-11-2017	2123	15/11/17 08.28.00	0.0
15-11-2017	2125	15/11/17 10.28.00	5.5
15-11-2017	2127	15/11/17 12.28.00	-4.0
15-11-2017	2131	15/11/17 16.28.00	0.5
15-11-2017	2133	15/11/17 18.28.00	5.0
15-11-2017	2137	15/11/17 20.28.00	3.0
15-11-2017	2271	15/11/17 08.02.00	-4.0
15-11-2017	2275	15/11/17 12.08.00	3.0
15-11-2017	2278	15/11/17 09.52.00	1.5
15-11-2017	2279	15/11/17 16.08.00	4.0
15-11-2017	2281	15/11/17 18.08.00	-1.0
15-11-2017	2282	15/11/17 13.52.00	2.0
15-11-2017	2283	15/11/17 20.08.00	10.5
15-11-2017	2891	15/11/17 09.28.00	5.0
15-11-2017	2913	15/11/17 08.40.00	10.5
15-11-2017	2921	15/11/17 15.28.00	-0.5
15-11-2017	583	15/11/17 09.14.00	1.0
15-11-2017	597	15/11/17 17.14.00	12.5
15-11-2017	599	15/11/17 20.14.00	9.0
15-11-2017	605	15/11/17 09.54.00	3.0
15-11-2017	613	15/11/17 17.46.00	11.5
15-11-2017	6253	15/11/17 08.14.00	5.5
15-11-2017	6265	15/11/17 17.08.00	-1.0
15-11-2017	6485	15/11/17 09.08.00	-0.5
15-11-2017	8803	15/11/17 09.38.00	6.5
15-11-2017	8807	15/11/17 11.38.00	3.5
15-11-2017	8809	15/11/17 12.38.00	11.5
15-11-2017	8811	15/11/17 13.38.00	2.0
15-11-2017	8813	15/11/17 14.38.00	5.0
15-11-2017	8815	15/11/17 15.38.00	4.0
15-11-2017	8823	15/11/17 19.38.00	9.0
15-12-2016	11409	15/12/16 18.20.00	6.0
15-12-2016	11421	15/12/16 19.08.00	1.5
15-12-2016	11547	15/12/16 19.28.00	2.0
15-12-2016	2123	15/12/16 08.28.00	0.0
15-12-2016	2131	15/12/16 16.28.00	5.0
15-12-2016	2133	15/12/16 18.28.00	1.5
15-12-2016	2271	15/12/16 08.02.00	1.0
15-12-2016	2279	15/12/16 16.08.00	-5.0
15-12-2016	2281	15/12/16 18.08.00	5.5
15-12-2016	2282	15/12/16 13.52.00	1.5
15-12-2016	2283	15/12/16 20.08.00	4.0
15-12-2016	2913	15/12/16 08.40.00	1.5
15-12-2016	6253	15/12/16 08.14.00	-1.0
15-12-2016	6265	15/12/16 17.08.00	0.5
15-12-2016	6485	15/12/16 09.08.00	2.0
15-12-2017	11409	15/12/17 18.20.00	3.5
15-12-2017	11421	15/12/17 19.08.00	2.0
15-12-2017	11535	15/12/17 11.28.00	3.5
15-12-2017	11545	15/12/17 17.28.00	-3.0
15-12-2017	11547	15/12/17 19.28.00	3.0
15-12-2017	2123	15/12/17 08.28.00	11.0
15-12-2017	2125	15/12/17 10.28.00	-2.0
15-12-2017	2127	15/12/17 12.28.00	-1.5
15-12-2017	2131	15/12/17 16.28.00	2.0
15-12-2017	2133	15/12/17 18.28.00	-3.0
15-12-2017	2137	15/12/17 20.28.00	2.0
15-12-2017	2271	15/12/17 08.02.00	5.0
15-12-2017	2275	15/12/17 12.08.00	5.0
15-12-2017	2278	15/12/17 09.52.00	2.0
15-12-2017	2279	15/12/17 16.08.00	-4.0
15-12-2017	2281	15/12/17 18.08.00	-1.0
15-12-2017	2282	15/12/17 13.52.00	1.0
15-12-2017	2283	15/12/17 20.08.00	3.5
15-12-2017	2285	15/12/17 21.08.00	1.0
15-12-2017	2891	15/12/17 09.28.00	3.5
15-12-2017	2913	15/12/17 08.40.00	6.5
15-12-2017	2921	15/12/17 15.28.00	-0.5
15-12-2017	583	15/12/17 09.14.00	10.5
15-12-2017	597	15/12/17 17.14.00	2.5
15-12-2017	599	15/12/17 20.14.00	7.0
15-12-2017	605	15/12/17 09.54.00	3.5
15-12-2017	613	15/12/17 17.46.00	5.5
15-12-2017	6253	15/12/17 08.14.00	-2.5
15-12-2017	6265	15/12/17 17.08.00	3.5
15-12-2017	6485	15/12/17 09.08.00	8.0
15-12-2017	8803	15/12/17 09.38.00	9.0
15-12-2017	8807	15/12/17 11.38.00	32.0
15-12-2017	8809	15/12/17 12.38.00	-3.5
15-12-2017	8811	15/12/17 13.38.00	14.5
15-12-2017	8813	15/12/17 14.38.00	-2.5
15-12-2017	8815	15/12/17 15.38.00	2.0
15-12-2017	8823	15/12/17 19.38.00	13.0
16-01-2017	2123	16/01/17 08.28.00	0.5
16-01-2017	2271	16/01/17 08.02.00	-7.0
16-01-2017	2913	16/01/17 08.40.00	-1.0
16-01-2017	6253	16/01/17 08.14.00	-4.0
16-01-2017	6485	16/01/17 09.08.00	-4.0
16-01-2018	11535	16/01/18 11.28.00	1.0
16-01-2018	2123	16/01/18 08.28.00	-4.0
16-01-2018	2125	16/01/18 10.28.00	-3.0
16-01-2018	2127	16/01/18 12.28.00	5.5
16-01-2018	2271	16/01/18 08.02.00	-6.0
16-01-2018	2275	16/01/18 12.08.00	1.5
16-01-2018	2278	16/01/18 09.52.00	3.0
16-01-2018	2891	16/01/18 09.28.00	4.5
16-01-2018	2913	16/01/18 08.40.00	2.5
16-01-2018	583	16/01/18 09.14.00	7.5
16-01-2018	605	16/01/18 09.54.00	-2.5
16-01-2018	6253	16/01/18 08.14.00	-2.5
16-01-2018	6485	16/01/18 09.08.00	10.5
16-01-2018	8803	16/01/18 09.38.00	3.0
16-01-2018	8807	16/01/18 11.38.00	15.5
16-01-2018	8809	16/01/18 12.38.00	-1.5
16-03-2017	11409	16/03/17 18.20.00	3.0
16-03-2017	11421	16/03/17 19.08.00	-3.0
16-03-2017	11547	16/03/17 19.28.00	3.5
16-03-2017	2123	16/03/17 08.28.00	0.5
16-03-2017	2131	16/03/17 16.28.00	-4.0
16-03-2017	2133	16/03/17 18.28.00	-1.0
16-03-2017	2271	16/03/17 08.02.00	-2.5
16-03-2017	2279	16/03/17 16.08.00	-6.0
16-03-2017	2281	16/03/17 18.08.00	-5.5
16-03-2017	2282	16/03/17 13.52.00	1.0
16-03-2017	2283	16/03/17 20.08.00	6.0
16-03-2017	2913	16/03/17 08.40.00	-3.0
16-03-2017	6253	16/03/17 08.14.00	2.5
16-03-2017	6265	16/03/17 17.08.00	-2.0
16-03-2017	6485	16/03/17 09.08.00	0.0
16-10-2017	11409	16/10/17 18.20.00	-4.0
16-10-2017	11421	16/10/17 19.08.00	5.0
16-10-2017	11535	16/10/17 11.28.00	0.5
16-10-2017	11545	16/10/17 17.28.00	8.0
16-10-2017	11547	16/10/17 19.28.00	3.5
16-10-2017	2123	16/10/17 08.28.00	-0.5
