Giorno	Nr_treno	DataOra	Ritardo_In_Minuti
20-12-2017	2986	20/12/17 07.53.00	1.0
20-12-2017	590	20/12/17 17.19.00	0.0
20-12-2017	604	20/12/17 11.59.00	47.5
20-12-2017	612	20/12/17 19.59.00	14.0
20-12-2017	8802	20/12/17 07.36.00	5.5
20-12-2017	8804	20/12/17 08.51.00	8.5
20-12-2017	8806	20/12/17 09.52.00	121.0
20-12-2017	8810	20/12/17 11.52.00	31.5
20-12-2017	8814	20/12/17 13.52.00	0.0
20-12-2017	8818	20/12/17 15.52.00	0.0
20-12-2017	8822	20/12/17 17.52.00	5.0
20-12-2017	8824	20/12/17 18.52.00	27.5
20-12-2017	8826	20/12/17 19.52.00	10.0
21-03-2017	11400	21/03/17 07.44.00	14.0
21-03-2017	11414	21/03/17 09.40.00	-0.5
21-03-2017	11526	21/03/17 09.08.00	-0.5
21-03-2017	2276	21/03/17 08.40.00	0.0
21-03-2017	2986	21/03/17 07.53.00	9.5
21-10-2017	2130	21/10/17 14.08.00	10.5
21-10-2017	2134	21/10/17 18.08.00	-0.5
21-10-2017	2276	21/10/17 08.40.00	0.5
21-10-2017	2278	21/10/17 10.40.00	3.0
21-10-2017	2280	21/10/17 12.40.00	1.0
21-10-2017	2282	21/10/17 14.40.00	0.0
21-10-2017	2284	21/10/17 16.40.00	0.0
21-10-2017	2286	21/10/17 18.40.00	1.0
21-10-2017	2288	21/10/17 20.40.00	0.0
21-10-2017	2882	21/10/17 07.13.00	-0.5
21-10-2017	2986	21/10/17 07.53.00	9.0
21-10-2017	590	21/10/17 17.19.00	7.5
21-10-2017	604	21/10/17 11.59.00	1.0
21-10-2017	612	21/10/17 19.59.00	-10.0
21-10-2017	8802	21/10/17 07.36.00	16.0
21-10-2017	8806	21/10/17 09.52.00	1.0
21-10-2017	8810	21/10/17 11.52.00	2.0
21-10-2017	8814	21/10/17 13.52.00	21.5
21-10-2017	8818	21/10/17 15.52.00	1.5
21-10-2017	8822	21/10/17 17.52.00	2.0
21-10-2017	8824	21/10/17 18.52.00	22.5
21-10-2017	8826	21/10/17 19.52.00	13.0
21-11-2017	11526	21/11/17 09.08.00	-1.0
21-11-2017	2134	21/11/17 18.08.00	-1.0
21-11-2017	2276	21/11/17 08.40.00	2.5
21-11-2017	2278	21/11/17 10.40.00	0.5
21-11-2017	2280	21/11/17 12.40.00	37.0
21-11-2017	2282	21/11/17 14.40.00	4.0
21-11-2017	2284	21/11/17 16.40.00	0.5
21-11-2017	2286	21/11/17 18.40.00	6.0
21-11-2017	2288	21/11/17 20.40.00	6.5
21-11-2017	2882	21/11/17 07.13.00	0.5
21-11-2017	2986	21/11/17 07.53.00	1.5
21-11-2017	590	21/11/17 17.19.00	2.5
21-11-2017	596	21/11/17 21.20.00	27.0
21-11-2017	604	21/11/17 11.59.00	7.5
21-11-2017	612	21/11/17 19.59.00	6.0
21-11-2017	8802	21/11/17 07.36.00	5.0
21-11-2017	8804	21/11/17 08.51.00	6.5
21-11-2017	8806	21/11/17 09.52.00	4.5
21-11-2017	8810	21/11/17 11.52.00	8.5
21-11-2017	8814	21/11/17 13.52.00	27.0
21-11-2017	8818	21/11/17 15.52.00	1.5
21-11-2017	8822	21/11/17 17.52.00	36.0
21-11-2017	8824	21/11/17 18.52.00	6.0
21-11-2017	8826	21/11/17 19.52.00	5.5
21-11-2017	8830	21/11/17 21.52.00	6.5
21-12-2016	11400	21/12/16 07.44.00	5.5
21-12-2016	11414	21/12/16 09.40.00	3.5
21-12-2016	11526	21/12/16 09.08.00	-0.5
21-12-2016	2276	21/12/16 08.40.00	2.5
21-12-2017	11526	21/12/17 09.08.00	3.0
21-12-2017	2278	21/12/17 10.40.00	2.5
21-12-2017	2280	21/12/17 12.40.00	3.0
21-12-2017	2282	21/12/17 14.40.00	-1.0
21-12-2017	2284	21/12/17 16.40.00	11.0
21-12-2017	2286	21/12/17 18.40.00	5.5
21-12-2017	2288	21/12/17 20.40.00	-0.5
21-12-2017	2882	21/12/17 07.13.00	4.0
21-12-2017	2986	21/12/17 07.53.00	4.0
21-12-2017	590	21/12/17 17.19.00	1.0
21-12-2017	604	21/12/17 11.59.00	2.0
21-12-2017	612	21/12/17 19.59.00	75.5
21-12-2017	8802	21/12/17 07.36.00	4.5
21-12-2017	8804	21/12/17 08.51.00	2.5
21-12-2017	8806	21/12/17 09.52.00	-0.5
21-12-2017	8810	21/12/17 11.52.00	2.5
21-12-2017	8814	21/12/17 13.52.00	-0.5
21-12-2017	8818	21/12/17 15.52.00	17.0
21-12-2017	8822	21/12/17 17.52.00	0.5
21-12-2017	8824	21/12/17 18.52.00	11.0
21-12-2017	8826	21/12/17 19.52.00	0.5
22-02-2017	11400	22/02/17 07.44.00	14.5
22-02-2017	11414	22/02/17 09.40.00	39.0
22-02-2017	11418	22/02/17 19.40.00	6.5
22-02-2017	11526	22/02/17 09.08.00	1.5
22-02-2017	2276	22/02/17 08.40.00	1.5
22-02-2017	2286	22/02/17 18.40.00	3.5
22-02-2017	2986	22/02/17 07.53.00	11.5
22-10-2017	11526	22/10/17 09.08.00	-0.5
22-10-2017	2134	22/10/17 18.08.00	-1.0
22-10-2017	2276	22/10/17 08.40.00	-0.5
22-10-2017	2278	22/10/17 10.40.00	0.0
22-10-2017	2280	22/10/17 12.40.00	-0.5
22-10-2017	2282	22/10/17 14.40.00	1.5
22-10-2017	2284	22/10/17 16.40.00	1.0
22-10-2017	2286	22/10/17 18.40.00	45.0
22-10-2017	2288	22/10/17 20.40.00	1.5
22-10-2017	2882	22/10/17 07.13.00	3.0
22-10-2017	2986	22/10/17 07.53.00	-3.5
22-10-2017	590	22/10/17 17.19.00	-0.5
22-10-2017	604	22/10/17 11.59.00	-0.5
22-10-2017	612	22/10/17 19.59.00	14.5
22-10-2017	8802	22/10/17 07.36.00	1.0
22-10-2017	8804	22/10/17 08.51.00	0.0
22-10-2017	8806	22/10/17 09.52.00	3.0
22-10-2017	8810	22/10/17 11.52.00	1.0
22-10-2017	8814	22/10/17 13.52.00	-0.5
22-10-2017	8818	22/10/17 15.52.00	2.5
22-10-2017	8822	22/10/17 17.52.00	0.5
22-10-2017	8824	22/10/17 18.52.00	17.5
22-10-2017	8826	22/10/17 19.52.00	15.0
22-11-2017	11526	22/11/17 09.08.00	0.0
22-11-2017	2130	22/11/17 14.08.00	2.0
22-11-2017	2134	22/11/17 18.08.00	1.0
22-11-2017	2276	22/11/17 08.40.00	4.5
22-11-2017	2278	22/11/17 10.40.00	3.5
22-11-2017	2280	22/11/17 12.40.00	8.5
22-11-2017	2282	22/11/17 14.40.00	1.0
22-11-2017	2284	22/11/17 16.40.00	2.0
22-11-2017	2286	22/11/17 18.40.00	3.5
22-11-2017	2288	22/11/17 20.40.00	2.0
22-11-2017	2882	22/11/17 07.13.00	5.0
22-11-2017	2986	22/11/17 07.53.00	7.0
22-11-2017	590	22/11/17 17.19.00	0.0
22-11-2017	596	22/11/17 21.20.00	3.0
22-11-2017	604	22/11/17 11.59.00	16.0
22-11-2017	612	22/11/17 19.59.00	13.0
22-11-2017	8802	22/11/17 07.36.00	9.0
22-11-2017	8804	22/11/17 08.51.00	9.0
22-11-2017	8806	22/11/17 09.52.00	1.5
22-11-2017	8810	22/11/17 11.52.00	8.5
22-11-2017	8814	22/11/17 13.52.00	11.0
22-11-2017	8818	22/11/17 15.52.00	10.5
22-11-2017	8822	22/11/17 17.52.00	3.5
22-11-2017	8824	22/11/17 18.52.00	8.5
22-11-2017	8826	22/11/17 19.52.00	13.5
22-11-2017	8830	22/11/17 21.52.00	0.5
22-12-2017	11526	22/12/17 09.08.00	0.0
22-12-2017	2276	22/12/17 08.40.00	0.0
22-12-2017	2278	22/12/17 10.40.00	2.5
22-12-2017	2280	22/12/17 12.40.00	0.5
22-12-2017	2282	22/12/17 14.40.00	0.0
22-12-2017	2284	22/12/17 16.40.00	2.0
22-12-2017	2286	22/12/17 18.40.00	-0.5
22-12-2017	2288	22/12/17 20.40.00	1.0
22-12-2017	2882	22/12/17 07.13.00	2.0
22-12-2017	2986	22/12/17 07.53.00	-1.5
22-12-2017	590	22/12/17 17.19.00	4.0
22-12-2017	604	22/12/17 11.59.00	1.0
22-12-2017	8802	22/12/17 07.36.00	3.0
22-12-2017	8804	22/12/17 08.51.00	2.5
22-12-2017	8806	22/12/17 09.52.00	8.0
22-12-2017	8810	22/12/17 11.52.00	0.5
22-12-2017	8814	22/12/17 13.52.00	0.5
22-12-2017	8818	22/12/17 15.52.00	7.5
22-12-2017	8822	22/12/17 17.52.00	11.5
22-12-2017	8824	22/12/17 18.52.00	16.5
22-12-2017	8826	22/12/17 19.52.00	11.5
23-02-2017	11400	23/02/17 07.44.00	1.0
23-02-2017	11414	23/02/17 09.40.00	0.5
23-02-2017	11526	23/02/17 09.08.00	4.0
23-02-2017	2276	23/02/17 08.40.00	1.0
23-02-2017	2986	23/02/17 07.53.00	4.0
23-10-2017	11526	23/10/17 09.08.00	7.0
23-10-2017	11536	23/10/17 15.08.00	5.5
23-10-2017	2134	23/10/17 18.08.00	0.0
23-10-2017	2276	23/10/17 08.40.00	8.5
23-10-2017	2278	23/10/17 10.40.00	2.0
23-10-2017	2280	23/10/17 12.40.00	5.5
23-10-2017	2282	23/10/17 14.40.00	-0.5
23-10-2017	2284	23/10/17 16.40.00	27.5
23-10-2017	2286	23/10/17 18.40.00	8.5
23-10-2017	2288	23/10/17 20.40.00	1.0
23-10-2017	2882	23/10/17 07.13.00	0.0
23-10-2017	2986	23/10/17 07.53.00	16.5
23-10-2017	590	23/10/17 17.19.00	1.0
23-10-2017	604	23/10/17 11.59.00	-9.5
23-10-2017	612	23/10/17 19.59.00	-5.5
23-10-2017	8802	23/10/17 07.36.00	21.5
23-10-2017	8804	23/10/17 08.51.00	16.0
23-10-2017	8806	23/10/17 09.52.00	1.5
23-10-2017	8810	23/10/17 11.52.00	44.0
23-10-2017	8814	23/10/17 13.52.00	3.5
23-10-2017	8818	23/10/17 15.52.00	37.5
23-10-2017	8822	23/10/17 17.52.00	3.0
23-10-2017	8824	23/10/17 18.52.00	3.5
23-10-2017	8826	23/10/17 19.52.00	13.5
23-11-2017	11526	23/11/17 09.08.00	12.0
23-11-2017	2130	23/11/17 14.08.00	1.0
23-11-2017	2134	23/11/17 18.08.00	6.0
23-11-2017	2276	23/11/17 08.40.00	13.5
23-11-2017	2278	23/11/17 10.40.00	7.5
23-11-2017	2280	23/11/17 12.40.00	1.0
23-11-2017	2282	23/11/17 14.40.00	3.5
23-11-2017	2284	23/11/17 16.40.00	1.5
23-11-2017	2286	23/11/17 18.40.00	3.5
23-11-2017	2882	23/11/17 07.13.00	0.0
23-11-2017	2986	23/11/17 07.53.00	3.5
23-11-2017	590	23/11/17 17.19.00	9.5
23-11-2017	604	23/11/17 11.59.00	2.5
23-11-2017	612	23/11/17 19.59.00	-4.0
23-11-2017	8802	23/11/17 07.36.00	7.5
23-11-2017	8804	23/11/17 08.51.00	21.0
23-11-2017	8806	23/11/17 09.52.00	15.0
23-11-2017	8810	23/11/17 11.52.00	3.5
23-11-2017	8814	23/11/17 13.52.00	1.0
23-11-2017	8818	23/11/17 15.52.00	2.5
23-11-2017	8822	23/11/17 17.52.00	2.0
23-11-2017	8826	23/11/17 19.52.00	15.5
23-12-2016	11400	23/12/16 07.44.00	4.0
23-12-2016	11414	23/12/16 09.40.00	0.0
23-12-2016	11526	23/12/16 09.08.00	2.5
23-12-2016	2276	23/12/16 08.40.00	4.0
23-12-2016	2986	23/12/16 07.53.00	0.0
23-12-2017	11526	23/12/17 09.08.00	-1.0
23-12-2017	2276	23/12/17 08.40.00	0.5
23-12-2017	2278	23/12/17 10.40.00	0.5
23-12-2017	2280	23/12/17 12.40.00	-1.0
23-12-2017	2282	23/12/17 14.40.00	0.0
23-12-2017	2284	23/12/17 16.40.00	0.5
23-12-2017	2286	23/12/17 18.40.00	3.0
23-12-2017	2288	23/12/17 20.40.00	2.0
23-12-2017	2882	23/12/17 07.13.00	1.5
23-12-2017	590	23/12/17 17.19.00	20.0
23-12-2017	596	23/12/17 21.20.00	5.5
23-12-2017	604	23/12/17 11.59.00	-1.0
23-12-2017	612	23/12/17 19.59.00	18.5
23-12-2017	8802	23/12/17 07.36.00	0.5
23-12-2017	8804	23/12/17 08.51.00	0.5
23-12-2017	8806	23/12/17 09.52.00	3.5
23-12-2017	8810	23/12/17 11.52.00	0.0
23-12-2017	8814	23/12/17 13.52.00	0.0
23-12-2017	8818	23/12/17 15.52.00	1.0
23-12-2017	8822	23/12/17 17.52.00	13.0
23-12-2017	8824	23/12/17 18.52.00	18.0
23-12-2017	8826	23/12/17 19.52.00	2.0
24-02-2017	11400	24/02/17 07.44.00	4.0
24-02-2017	11414	24/02/17 09.40.00	-0.5
24-02-2017	11418	24/02/17 19.40.00	12.0
24-02-2017	11526	24/02/17 09.08.00	1.0
24-02-2017	2276	24/02/17 08.40.00	2.5
24-02-2017	2286	24/02/17 18.40.00	5.5
24-02-2017	2986	24/02/17 07.53.00	0.0
24-10-2017	11526	24/10/17 09.08.00	4.5
24-10-2017	2130	24/10/17 14.08.00	2.5
24-10-2017	2134	24/10/17 18.08.00	-0.5
24-10-2017	2276	24/10/17 08.40.00	12.0
24-10-2017	2278	24/10/17 10.40.00	6.0
24-10-2017	2280	24/10/17 12.40.00	3.0
24-10-2017	2282	24/10/17 14.40.00	2.5
24-10-2017	2284	24/10/17 16.40.00	0.0
24-10-2017	2286	24/10/17 18.40.00	-1.0
24-10-2017	2288	24/10/17 20.40.00	1.0
24-10-2017	2882	24/10/17 07.13.00	0.0
24-10-2017	2986	24/10/17 07.53.00	2.0
24-10-2017	590	24/10/17 17.19.00	2.0
24-10-2017	604	24/10/17 11.59.00	3.5
24-10-2017	612	24/10/17 19.59.00	6.5
24-10-2017	8802	24/10/17 07.36.00	3.0
24-10-2017	8804	24/10/17 08.51.00	16.0
24-10-2017	8806	24/10/17 09.52.00	6.5
24-10-2017	8810	24/10/17 11.52.00	4.0
24-10-2017	8814	24/10/17 13.52.00	68.0
24-10-2017	8818	24/10/17 15.52.00	65.5
24-10-2017	8822	24/10/17 17.52.00	3.5
24-10-2017	8824	24/10/17 18.52.00	12.5
24-10-2017	8826	24/10/17 19.52.00	7.5
24-11-2017	11526	24/11/17 09.08.00	6.5
24-11-2017	2130	24/11/17 14.08.00	5.5
24-11-2017	2134	24/11/17 18.08.00	2.0
24-11-2017	2276	24/11/17 08.40.00	1.0
24-11-2017	2278	24/11/17 10.40.00	0.5
24-11-2017	2280	24/11/17 12.40.00	0.0
24-11-2017	2282	24/11/17 14.40.00	1.0
24-11-2017	2284	24/11/17 16.40.00	0.5
24-11-2017	2286	24/11/17 18.40.00	4.0
24-11-2017	2882	24/11/17 07.13.00	-0.5
24-11-2017	2986	24/11/17 07.53.00	4.0
24-11-2017	590	24/11/17 17.19.00	4.0
24-11-2017	604	24/11/17 11.59.00	0.0
24-11-2017	612	24/11/17 19.59.00	4.5
24-11-2017	8802	24/11/17 07.36.00	6.0
24-11-2017	8804	24/11/17 08.51.00	9.0
24-11-2017	8806	24/11/17 09.52.00	2.0
24-11-2017	8810	24/11/17 11.52.00	1.0
24-11-2017	8814	24/11/17 13.52.00	14.5
24-11-2017	8818	24/11/17 15.52.00	0.0
24-11-2017	8822	24/11/17 17.52.00	11.0
24-11-2017	8824	24/11/17 18.52.00	32.0
24-11-2017	8826	24/11/17 19.52.00	5.0
24-12-2016	11400	24/12/16 07.44.00	10.5
24-12-2016	11414	24/12/16 09.40.00	0.0
24-12-2016	11526	24/12/16 09.08.00	-1.0
24-12-2016	2276	24/12/16 08.40.00	1.0
24-12-2016	2986	24/12/16 07.53.00	7.0
24-12-2017	11526	24/12/17 09.08.00	3.0
24-12-2017	11536	24/12/17 15.08.00	0.0
24-12-2017	2130	24/12/17 14.08.00	3.0
24-12-2017	2134	24/12/17 18.08.00	-0.5
24-12-2017	2136	24/12/17 20.08.00	9.0
24-12-2017	2276	24/12/17 08.40.00	1.5
24-12-2017	2278	24/12/17 10.40.00	0.0
24-12-2017	2280	24/12/17 12.40.00	6.0
24-12-2017	2282	24/12/17 14.40.00	0.5
24-12-2017	2284	24/12/17 16.40.00	8.0
24-12-2017	2286	24/12/17 18.40.00	5.0
24-12-2017	2288	24/12/17 20.40.00	0.0
24-12-2017	2882	24/12/17 07.13.00	1.0
24-12-2017	2986	24/12/17 07.53.00	-2.5
24-12-2017	590	24/12/17 17.19.00	0.0
24-12-2017	596	24/12/17 21.20.00	25.5
24-12-2017	604	24/12/17 11.59.00	0.0
24-12-2017	612	24/12/17 19.59.00	0.5
24-12-2017	8802	24/12/17 07.36.00	3.0
24-12-2017	8804	24/12/17 08.51.00	2.5
24-12-2017	8806	24/12/17 09.52.00	1.0
24-12-2017	8810	24/12/17 11.52.00	0.0
24-12-2017	8814	24/12/17 13.52.00	2.0
24-12-2017	8818	24/12/17 15.52.00	3.0
24-12-2017	8822	24/12/17 17.52.00	2.5
24-12-2017	8824	24/12/17 18.52.00	16.0
24-12-2017	8826	24/12/17 19.52.00	1.5
25-02-2017	11400	25/02/17 07.44.00	1.5
25-02-2017	11414	25/02/17 09.40.00	0.0
25-02-2017	11418	25/02/17 19.40.00	1.0
25-02-2017	11526	25/02/17 09.08.00	1.5
25-02-2017	2276	25/02/17 08.40.00	0.0
25-02-2017	2286	25/02/17 18.40.00	1.0
25-02-2017	2986	25/02/17 07.53.00	-3.0
25-10-2017	11526	25/10/17 09.08.00	7.0
25-10-2017	2130	25/10/17 14.08.00	0.0
25-10-2017	2134	25/10/17 18.08.00	1.0
25-10-2017	2276	25/10/17 08.40.00	0.5
25-10-2017	2278	25/10/17 10.40.00	1.0
25-10-2017	2280	25/10/17 12.40.00	0.5
25-10-2017	2282	25/10/17 14.40.00	-0.5
25-10-2017	2284	25/10/17 16.40.00	6.5
25-10-2017	2286	25/10/17 18.40.00	3.5
25-10-2017	2288	25/10/17 20.40.00	-0.5
25-10-2017	2882	25/10/17 07.13.00	0.0
25-10-2017	2986	25/10/17 07.53.00	0.5
25-10-2017	590	25/10/17 17.19.00	2.5
25-10-2017	604	25/10/17 11.59.00	-12.0
25-10-2017	612	25/10/17 19.59.00	5.0
25-10-2017	8802	25/10/17 07.36.00	5.0
25-10-2017	8804	25/10/17 08.51.00	13.5
25-10-2017	8806	25/10/17 09.52.00	0.5
25-10-2017	8810	25/10/17 11.52.00	60.5
25-10-2017	8814	25/10/17 13.52.00	1.0
25-10-2017	8818	25/10/17 15.52.00	2.0
25-10-2017	8822	25/10/17 17.52.00	2.0
25-10-2017	8824	25/10/17 18.52.00	5.5
25-10-2017	8826	25/10/17 19.52.00	2.0
25-11-2017	11526	25/11/17 09.08.00	-0.5
25-11-2017	2130	25/11/17 14.08.00	10.0
25-11-2017	2134	25/11/17 18.08.00	10.5
25-11-2017	2276	25/11/17 08.40.00	3.0
25-11-2017	2278	25/11/17 10.40.00	8.0
25-11-2017	2280	25/11/17 12.40.00	9.0
25-11-2017	2282	25/11/17 14.40.00	1.0
25-11-2017	2284	25/11/17 16.40.00	7.0
25-11-2017	2286	25/11/17 18.40.00	3.5
25-11-2017	2882	25/11/17 07.13.00	1.5
25-11-2017	2986	25/11/17 07.53.00	1.5
25-11-2017	590	25/11/17 17.19.00	3.5
25-11-2017	604	25/11/17 11.59.00	26.5
25-11-2017	612	25/11/17 19.59.00	10.0
25-11-2017	8802	25/11/17 07.36.00	6.5
25-11-2017	8804	25/11/17 08.51.00	1.0
25-11-2017	8806	25/11/17 09.52.00	128.0
25-11-2017	8810	25/11/17 11.52.00	22.5
25-11-2017	8818	25/11/17 15.52.00	4.0
25-11-2017	8822	25/11/17 17.52.00	7.0
25-11-2017	8824	25/11/17 18.52.00	3.0
25-11-2017	8826	25/11/17 19.52.00	8.5
25-12-2017	11526	25/12/17 09.08.00	-0.5
25-12-2017	11536	25/12/17 15.08.00	2.5
25-12-2017	2130	25/12/17 14.08.00	0.0
25-12-2017	2134	25/12/17 18.08.00	-0.5
25-12-2017	2136	25/12/17 20.08.00	-1.0
25-12-2017	2276	25/12/17 08.40.00	1.0
25-12-2017	2278	25/12/17 10.40.00	0.0
25-12-2017	2280	25/12/17 12.40.00	2.0
25-12-2017	2282	25/12/17 14.40.00	0.0
25-12-2017	2284	25/12/17 16.40.00	0.0
25-12-2017	2286	25/12/17 18.40.00	-0.5
25-12-2017	2288	25/12/17 20.40.00	1.0
25-12-2017	2882	25/12/17 07.13.00	-0.5
25-12-2017	2986	25/12/17 07.53.00	-4.5
25-12-2017	590	25/12/17 17.19.00	1.0
25-12-2017	596	25/12/17 21.20.00	16.5
25-12-2017	604	25/12/17 11.59.00	-1.0
25-12-2017	612	25/12/17 19.59.00	1.0
25-12-2017	8802	25/12/17 07.36.00	3.0
25-12-2017	8804	25/12/17 08.51.00	0.5
25-12-2017	8806	25/12/17 09.52.00	0.5
25-12-2017	8810	25/12/17 11.52.00	0.0
25-12-2017	8814	25/12/17 13.52.00	3.5
25-12-2017	8818	25/12/17 15.52.00	0.5
25-12-2017	8822	25/12/17 17.52.00	6.0
25-12-2017	8824	25/12/17 18.52.00	1.0
25-12-2017	8826	25/12/17 19.52.00	1.0
26-02-2017	11418	26/02/17 19.40.00	6.5
26-02-2017	11526	26/02/17 09.08.00	0.0
26-02-2017	2276	26/02/17 08.40.00	1.5
26-02-2017	2286	26/02/17 18.40.00	3.0
26-02-2017	2986	26/02/17 07.53.00	-2.5
26-09-2017	11526	26/09/17 09.08.00	5.5
26-09-2017	2276	26/09/17 08.40.00	1.0
26-09-2017	2278	26/09/17 10.40.00	0.5
26-09-2017	2280	26/09/17 12.40.00	2.5
26-09-2017	2282	26/09/17 14.40.00	7.5
26-09-2017	2284	26/09/17 16.40.00	1.0
26-09-2017	2286	26/09/17 18.40.00	1.5
26-09-2017	2288	26/09/17 20.40.00	0.0
26-09-2017	2882	26/09/17 07.13.00	0.5
26-09-2017	2986	26/09/17 07.53.00	1.5
26-09-2017	590	26/09/17 17.19.00	5.0
26-09-2017	596	26/09/17 21.20.00	-0.5
26-09-2017	604	26/09/17 11.59.00	-3.0
26-09-2017	612	26/09/17 19.59.00	5.0
26-09-2017	8802	26/09/17 07.36.00	4.5
26-09-2017	8804	26/09/17 08.51.00	15.5
26-09-2017	8806	26/09/17 09.52.00	7.0
26-09-2017	8814	26/09/17 13.52.00	86.5
26-09-2017	8818	26/09/17 15.52.00	22.0
26-09-2017	8822	26/09/17 17.52.00	13.0
26-09-2017	8824	26/09/17 18.52.00	21.5
26-09-2017	8826	26/09/17 19.52.00	24.0
26-09-2017	8830	26/09/17 21.52.00	0.0
26-09-2017	9560	26/09/17 22.29.00	28.5
26-10-2017	11526	26/10/17 09.08.00	1.0
26-10-2017	2130	26/10/17 14.08.00	-1.0
26-10-2017	2134	26/10/17 18.08.00	0.0
26-10-2017	2276	26/10/17 08.40.00	-0.5
26-10-2017	2278	26/10/17 10.40.00	5.5
26-10-2017	2280	26/10/17 12.40.00	2.5
26-10-2017	2282	26/10/17 14.40.00	-1.0
26-10-2017	2284	26/10/17 16.40.00	1.5
26-10-2017	2286	26/10/17 18.40.00	3.5
26-10-2017	2288	26/10/17 20.40.00	0.5
26-10-2017	2882	26/10/17 07.13.00	0.0
26-10-2017	2986	26/10/17 07.53.00	-1.0
26-10-2017	590	26/10/17 17.19.00	2.5
26-10-2017	604	26/10/17 11.59.00	-0.5
26-10-2017	612	26/10/17 19.59.00	10.0
26-10-2017	8802	26/10/17 07.36.00	0.5
26-10-2017	8804	26/10/17 08.51.00	8.5
26-10-2017	8806	26/10/17 09.52.00	7.0
26-10-2017	8810	26/10/17 11.52.00	1.0
26-10-2017	8814	26/10/17 13.52.00	4.0
26-10-2017	8818	26/10/17 15.52.00	61.0
26-10-2017	8822	26/10/17 17.52.00	8.0
26-10-2017	8824	26/10/17 18.52.00	6.5
26-10-2017	8826	26/10/17 19.52.00	9.0
26-11-2017	11526	26/11/17 09.08.00	0.5
26-11-2017	2130	26/11/17 14.08.00	0.0
26-11-2017	2134	26/11/17 18.08.00	1.0
26-11-2017	2276	26/11/17 08.40.00	9.5
26-11-2017	2278	26/11/17 10.40.00	0.5
26-11-2017	2280	26/11/17 12.40.00	3.0
26-11-2017	2282	26/11/17 14.40.00	0.5
26-11-2017	2284	26/11/17 16.40.00	1.0
26-11-2017	2286	26/11/17 18.40.00	5.5
26-11-2017	2882	26/11/17 07.13.00	2.0
26-11-2017	2986	26/11/17 07.53.00	-3.5
26-11-2017	590	26/11/17 17.19.00	9.5
26-11-2017	604	26/11/17 11.59.00	2.0
26-11-2017	612	26/11/17 19.59.00	23.0
26-11-2017	8802	26/11/17 07.36.00	5.0
26-11-2017	8804	26/11/17 08.51.00	4.0
26-11-2017	8806	26/11/17 09.52.00	4.5
26-11-2017	8810	26/11/17 11.52.00	3.5
26-11-2017	8814	26/11/17 13.52.00	9.5
26-11-2017	8818	26/11/17 15.52.00	-1.0
26-11-2017	8822	26/11/17 17.52.00	5.5
26-11-2017	8824	26/11/17 18.52.00	2.0
26-11-2017	8826	26/11/17 19.52.00	18.0
26-12-2016	11526	26/12/16 09.08.00	2.5
26-12-2016	2276	26/12/16 08.40.00	3.5
26-12-2016	2986	26/12/16 07.53.00	-3.5
26-12-2017	11526	26/12/17 09.08.00	-0.5
26-12-2017	11536	26/12/17 15.08.00	-0.5
26-12-2017	2130	26/12/17 14.08.00	8.5
26-12-2017	2134	26/12/17 18.08.00	4.5
26-12-2017	2136	26/12/17 20.08.00	1.0
26-12-2017	2276	26/12/17 08.40.00	0.5
26-12-2017	2278	26/12/17 10.40.00	-1.0
26-12-2017	2280	26/12/17 12.40.00	0.5
26-12-2017	2282	26/12/17 14.40.00	1.5
26-12-2017	2284	26/12/17 16.40.00	-1.0
26-12-2017	2286	26/12/17 18.40.00	8.0
26-12-2017	2288	26/12/17 20.40.00	0.0
26-12-2017	2882	26/12/17 07.13.00	-0.5
26-12-2017	2986	26/12/17 07.53.00	-4.0
26-12-2017	590	26/12/17 17.19.00	0.0
26-12-2017	596	26/12/17 21.20.00	-0.5
26-12-2017	604	26/12/17 11.59.00	16.0
26-12-2017	612	26/12/17 19.59.00	1.0
26-12-2017	8802	26/12/17 07.36.00	3.0
26-12-2017	8804	26/12/17 08.51.00	1.0
26-12-2017	8806	26/12/17 09.52.00	2.0
26-12-2017	8810	26/12/17 11.52.00	18.5
26-12-2017	8814	26/12/17 13.52.00	4.0
26-12-2017	8818	26/12/17 15.52.00	2.0
26-12-2017	8822	26/12/17 17.52.00	15.0
26-12-2017	8824	26/12/17 18.52.00	13.0
26-12-2017	8826	26/12/17 19.52.00	11.0
27-02-2017	11400	27/02/17 07.44.00	5.0
27-02-2017	11414	27/02/17 09.40.00	2.0
27-02-2017	11418	27/02/17 19.40.00	2.0
27-02-2017	11526	27/02/17 09.08.00	1.0
27-02-2017	2276	27/02/17 08.40.00	1.0
27-02-2017	2286	27/02/17 18.40.00	1.0
27-02-2017	2986	27/02/17 07.53.00	2.5
27-09-2017	11526	27/09/17 09.08.00	0.0
27-09-2017	2276	27/09/17 08.40.00	1.0
27-09-2017	2278	27/09/17 10.40.00	0.0
27-09-2017	2882	27/09/17 07.13.00	5.5
27-09-2017	2986	27/09/17 07.53.00	5.0
27-09-2017	604	27/09/17 11.59.00	-9.0
27-09-2017	8802	27/09/17 07.36.00	7.0
27-09-2017	8804	27/09/17 08.51.00	7.5
27-09-2017	8806	27/09/17 09.52.00	1.5
27-10-2017	11526	27/10/17 09.08.00	6.0
27-10-2017	2276	27/10/17 08.40.00	1.0
27-10-2017	2882	27/10/17 07.13.00	2.0
27-10-2017	2986	27/10/17 07.53.00	2.0
